"document_id","gstruct_id","gsent_id","ganalysis","gtoken_id","gseq_id","ghead_uniq","div_book","div_chapter","div_section","gform","low_un","translit","glemma","bgmpos","postag","relation","gsint_id","ghead_int"
"0031-003",519433,1139,"manual",110139584,_,0,"1","17","17-17",";",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519433,1139,"manual",1000016803,_,0,"1","17","17-17","E",_,_,"_",_,"z--------","PRED",_,_
"0031-003",519434,1140,"manual",110139585,_,110139586,"1","17","17-18","οὐχ",_,_,"οὐ",_,"d--------","AuxZ",_,_
"0031-003",519434,1140,"manual",110139586,_,0,"1","17","17-18","εὑρέθησαν",_,_,"εὑρίσκω",_,"v3paip---","PRED",_,_
"0031-003",519434,1140,"manual",110139587,_,110139586,"1","17","17-18","ὑποστρέψαντες",_,_,"ὑποστρέφω",_,"v-papamn-","ADV",_,_
"0031-003",519434,1140,"manual",110139588,_,110139587,"1","17","17-18","δοῦναι",_,_,"δίδωμι",_,"v--ana---","ADV",_,_
"0031-003",519434,1140,"manual",110139589,_,110139588,"1","17","17-18","δόξαν",_,_,"δόξα",_,"n-s---fa-","OBJ",_,_
"0031-003",519434,1140,"manual",110139590,_,110139591,"1","17","17-18","τῷ",_,_,"ὁ",_,"l-s---md-","ATR",_,_
"0031-003",519434,1140,"manual",110139591,_,110139588,"1","17","17-18","θεῷ",_,_,"θεός",_,"n-s---md-","OBJ",_,_
"0031-003",519434,1140,"manual",110139592,_,110139586,"1","17","17-18","εἰ",_,_,"εἰ",_,"c--------","AuxC",_,_
"0031-003",519434,1140,"manual",110139593,_,110139592,"1","17","17-18","μὴ",_,_,"μή",_,"d--------","AuxZ",_,_
"0031-003",519434,1140,"manual",110139594,_,110139595,"1","17","17-18","ὁ",_,_,"ὁ",_,"l-s---mn-","ATR",_,_
"0031-003",519434,1140,"manual",110139595,_,110139592,"1","17","17-18","ἀλλογενὴς",_,_,"ἀλλογενής",_,"a-s---mn-","SBJ",_,_
"0031-003",519434,1140,"manual",110139596,_,110139595,"1","17","17-18","οὗτος",_,_,"οὗτος",_,"p-s---mn-","ATR",_,_
"0031-003",519434,1140,"manual",110139597,_,0,"1","17","17-18",";",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519435,1141,"manual",110139598,_,110139599,"1","17","17-19","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",519435,1141,"manual",110139599,_,0,"1","17","17-19","εἶπεν",_,_,"λέγω",_,"v3saia---","PRED",_,_
"0031-003",519435,1141,"manual",110139600,_,110139599,"1","17","17-19","αὐτῷ",_,_,"αὐτός",_,"p-s---md-","OBJ",_,_
"0031-003",519435,1141,"manual",110139601,_,0,"1","17","17-19","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519436,1142,"manual",110139602,_,110139603,"1","17","17-19","ἀναστὰς",_,_,"ἀνίστημι",_,"v-sapamn-","ADV",_,_
"0031-003",519436,1142,"manual",110139603,_,0,"1","17","17-19","πορεύου",_,_,"πορεύω",_,"v2spmm---","PRED",_,_
"0031-003",519436,1142,"manual",110139604,_,0,"1","17","17-19","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519437,1143,"manual",110139605,_,110139606,"1","17","17-19","ἡ",_,_,"ὁ",_,"l-s---fn-","ATR",_,_
"0031-003",519437,1143,"manual",110139606,_,110139608,"1","17","17-19","πίστις",_,_,"πίστις",_,"n-s---fn-","SBJ",_,_
"0031-003",519437,1143,"manual",110139607,_,110139606,"1","17","17-19","σου",_,_,"σύ",_,"p2s---cg-","ATR",_,_
"0031-003",519437,1143,"manual",110139608,_,0,"1","17","17-19","σέσωκέν",_,_,"σῴζω",_,"v3sria---","PRED",_,_
"0031-003",519437,1143,"manual",110139609,_,110139608,"1","17","17-19","σε",_,_,"σύ",_,"p2s---ca-","OBJ",_,_
"0031-003",519437,1143,"manual",110139610,_,0,"1","17","17-19",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519438,1144,"manual",110139611,_,110139623,"1","17","17-20","ἐπερωτηθεὶς",_,_,"ἐπερωτάω",_,"v-sappmn-","ADV",_,_
"0031-003",519438,1144,"manual",110139612,_,110139623,"1","17","17-20","δὲ",_,_,"δέ",_,"b--------","AuxY",_,_
"0031-003",519438,1144,"manual",110139613,_,110139611,"1","17","17-20","ὑπὸ",_,_,"ὑπό",_,"r--------","AuxP",_,_
"0031-003",519438,1144,"manual",110139614,_,110139615,"1","17","17-20","τῶν",_,_,"ὁ",_,"l-p---mg-","ATR",_,_
"0031-003",519438,1144,"manual",110139615,_,110139613,"1","17","17-20","Φαρισαίων",_,_,"Φαρισαῖος",_,"n-p---mg-","OBJ",_,_
"0031-003",519438,1144,"manual",110139616,_,110139617,"1","17","17-20","πότε",_,_,"πότε",_,"d--------","ADV",_,_
"0031-003",519438,1144,"manual",110139617,_,110139611,"1","17","17-20","ἔρχεται",_,_,"ἔρχομαι",_,"v3spim---","OBJ",_,_
"0031-003",519438,1144,"manual",110139618,_,110139619,"1","17","17-20","ἡ",_,_,"ὁ",_,"l-s---fn-","ATR",_,_
"0031-003",519438,1144,"manual",110139619,_,110139617,"1","17","17-20","βασιλεία",_,_,"βασιλεία",_,"n-s---fn-","SBJ",_,_
"0031-003",519438,1144,"manual",110139620,_,110139621,"1","17","17-20","τοῦ",_,_,"ὁ",_,"l-s---mg-","ATR",_,_
"0031-003",519438,1144,"manual",110139621,_,110139619,"1","17","17-20","θεοῦ",_,_,"θεός",_,"n-s---mg-","ATR",_,_
"0031-003",519438,1144,"manual",110139622,_,0,"1","17","17-20",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",519438,1144,"manual",110139623,_,110139625,"1","17","17-20","ἀπεκρίθη",_,_,"ἀποκρίνω",_,"v3saip---","PRED_CO",_,_
"0031-003",519438,1144,"manual",110139624,_,110139623,"1","17","17-20","αὐτοῖς",_,_,"αὐτός",_,"p-p---md-","OBJ",_,_
"0031-003",519438,1144,"manual",110139625,_,0,"1","17","17-20","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",519438,1144,"manual",110139626,_,110139625,"1","17","17-20","εἶπεν",_,_,"λέγω",_,"v3saia---","PRED_CO",_,_
"0031-003",519438,1144,"manual",110139627,_,0,"1","17","17-20","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519439,1145,"manual",110139628,_,110139629,"1","17","17-20","οὐκ",_,_,"οὐ",_,"d--------","AuxZ",_,_
"0031-003",519439,1145,"manual",110139629,_,110139638,"1","17","17-20","ἔρχεται",_,_,"ἔρχομαι",_,"v3spim---","PRED_CO",_,_
"0031-003",519439,1145,"manual",110139630,_,110139631,"1","17","17-20","ἡ",_,_,"ὁ",_,"l-s---fn-","ATR",_,_
"0031-003",519439,1145,"manual",110139631,_,110139629,"1","17","17-20","βασιλεία",_,_,"βασιλεία",_,"n-s---fn-","SBJ",_,_
"0031-003",519439,1145,"manual",110139632,_,110139633,"1","17","17-20","τοῦ",_,_,"ὁ",_,"l-s---mg-","ATR",_,_
"0031-003",519439,1145,"manual",110139633,_,110139631,"1","17","17-20","θεοῦ",_,_,"θεός",_,"n-s---mg-","ATR",_,_
"0031-003",519439,1145,"manual",110139634,_,110139629,"1","17","17-20","μετὰ",_,_,"μετά",_,"r--------","AuxP",_,_
"0031-003",519439,1145,"manual",110139635,_,110139634,"1","17","17-20","παρατηρήσεως",_,_,"παρατήρησις",_,"n-s---fg-","ADV",_,_
"0031-003",519439,1145,"manual",110139636,_,0,"1","17","17-20",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",519439,1145,"manual",110139637,_,110139639,"1","17","17-21","οὐ",_,_,"οὐ",_,"d--------","AuxZ",_,_
"0031-003",519439,1145,"manual",110139638,_,0,"1","17","17-21","-δὲ",_,_,"δέ",_,"b--------","COORD",_,_
"0031-003",519439,1145,"manual",110139639,_,110139638,"1","17","17-21","ἐροῦσιν",_,_,"λέγω",_,"v3pfia---","PRED_CO",_,_
"0031-003",519439,1145,"manual",110139640,_,0,"1","17","17-21",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",519439,1145,"manual",110139641,_,0,"1","17","17-21","ἰδοὺ",_,_,"ἰδού",_,"i--------","ExD",_,_
"0031-003",519439,1145,"manual",110139642,_,1000016804,"1","17","17-21","ὧδε",_,_,"ὧδε",_,"d--------","PNOM",_,_
"0031-003",519439,1145,"manual",110139643,_,110139639,"1","17","17-21","ἤ",_,_,"ἤ",_,"b--------","COORD",_,_
"0031-003",519439,1145,"manual",110139644,_,0,"1","17","17-21",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",519439,1145,"manual",110139645,_,1000016805,"1","17","17-21","ἐκεῖ",_,_,"ἐκεῖ",_,"d--------","PNOM",_,_
"0031-003",519439,1145,"manual",110139646,_,0,"1","17","17-21","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519439,1145,"manual",1000016805,_,110139643,"1","17","17-21","E",_,_,"_",_,"z--------","OBJ_CO",_,_
"0031-003",519439,1145,"manual",1000016804,_,110139643,"1","17","17-21","E",_,_,"_",_,"z--------","OBJ_CO",_,_
"0031-003",519440,1146,"manual",110139647,_,0,"1","17","17-21","ἰδοὺ",_,_,"ἰδού",_,"i--------","ExD",_,_
"0031-003",519440,1146,"manual",110139648,_,110139655,"1","17","17-21","γὰρ",_,_,"γάρ",_,"g--------","AuxY",_,_
"0031-003",519440,1146,"manual",110139649,_,110139650,"1","17","17-21","ἡ",_,_,"ὁ",_,"l-s---fn-","ATR",_,_
"0031-003",519440,1146,"manual",110139650,_,110139655,"1","17","17-21","βασιλεία",_,_,"βασιλεία",_,"n-s---fn-","SBJ",_,_
"0031-003",519440,1146,"manual",110139651,_,110139652,"1","17","17-21","τοῦ",_,_,"ὁ",_,"l-s---mg-","ATR",_,_
"0031-003",519440,1146,"manual",110139652,_,110139650,"1","17","17-21","θεοῦ",_,_,"θεός",_,"n-s---mg-","ATR",_,_
"0031-003",519440,1146,"manual",110139653,_,110139655,"1","17","17-21","ἐντὸς",_,_,"ἐντός",_,"r--------","AuxP",_,_
"0031-003",519440,1146,"manual",110139654,_,110139653,"1","17","17-21","ὑμῶν",_,_,"σύ",_,"p2p---cg-","PNOM",_,_
"0031-003",519440,1146,"manual",110139655,_,0,"1","17","17-21","ἐστιν",_,_,"εἰμί",_,"v3spia---","PRED",_,_
"0031-003",519440,1146,"manual",110139656,_,0,"1","17","17-21",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519441,1147,"manual",110139657,_,0,"1","17","17-22","εἶπεν",_,_,"λέγω",_,"v3saia---","PRED",_,_
"0031-003",519441,1147,"manual",110139658,_,110139657,"1","17","17-22","δὲ",_,_,"δέ",_,"b--------","AuxY",_,_
"0031-003",519441,1147,"manual",110139659,_,110139657,"1","17","17-22","πρὸς",_,_,"πρός",_,"r--------","AuxP",_,_
"0031-003",519441,1147,"manual",110139660,_,110139661,"1","17","17-22","τοὺς",_,_,"ὁ",_,"l-p---ma-","ATR",_,_
"0031-003",519441,1147,"manual",110139661,_,110139659,"1","17","17-22","μαθητάς",_,_,"μαθητής",_,"n-p---ma-","OBJ",_,_
"0031-003",519441,1147,"manual",110139662,_,0,"1","17","17-22","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519442,1148,"manual",110139663,_,110139677,"1","17","17-22","ἐλεύσονται",_,_,"ἔρχομαι",_,"v3pfim---","PRED_CO",_,_
"0031-003",519442,1148,"manual",110139664,_,0,"1","17","17-22",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",519442,1148,"manual",110139665,_,110139663,"1","17","17-22","ἡμέραι",_,_,"ἡμέρα",_,"n-p---fn-","SBJ",_,_
"0031-003",519442,1148,"manual",110139666,_,110139667,"1","17","17-22","ὅτε",_,_,"ὅτε",_,"d--------","ADV",_,_
"0031-003",519442,1148,"manual",110139667,_,110139665,"1","17","17-22","ἐπιθυμήσετε",_,_,"ἐπιθυμέω",_,"v2pfia---","ATR",_,_
"0031-003",519442,1148,"manual",110139668,_,110139675,"1","17","17-22","μίαν",_,_,"εἷς",_,"m-s---fa-","OBJ",_,_
"0031-003",519442,1148,"manual",110139669,_,110139670,"1","17","17-22","τῶν",_,_,"ὁ",_,"l-p---mg-","ATR",_,_
"0031-003",519442,1148,"manual",110139670,_,110139668,"1","17","17-22","ἡμερῶν",_,_,"ἡμέρα",_,"n-p---fg-","ATR",_,_
"0031-003",519442,1148,"manual",110139671,_,110139672,"1","17","17-22","τοῦ",_,_,"ὁ",_,"l-s---mg-","ATR",_,_
"0031-003",519442,1148,"manual",110139672,_,110139670,"1","17","17-22","υἱοῦ",_,_,"υἱός",_,"n-s---mg-","ATR",_,_
"0031-003",519442,1148,"manual",110139673,_,110139674,"1","17","17-22","τοῦ",_,_,"ὁ",_,"l-s---mg-","ATR",_,_
"0031-003",519442,1148,"manual",110139674,_,110139672,"1","17","17-22","ἀνθρώπου",_,_,"ἄνθρωπος",_,"n-s---mg-","ATR",_,_
"0031-003",519442,1148,"manual",110139675,_,110139667,"1","17","17-22","ἰδεῖν",_,_,"ὁράω",_,"v--ana---","OBJ",_,_
"0031-003",519442,1148,"manual",110139676,_,0,"1","17","17-22",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",519442,1148,"manual",110139677,_,0,"1","17","17-22","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",519442,1148,"manual",110139678,_,110139679,"1","17","17-22","οὐκ",_,_,"οὐ",_,"d--------","AuxZ",_,_
"0031-003",519442,1148,"manual",110139679,_,110139677,"1","17","17-22","ὄψεσθε",_,_,"ὁράω",_,"v2pfim---","PRED_CO",_,_
"0031-003",519442,1148,"manual",110139680,_,0,"1","17","17-22",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519443,1149,"manual",110139681,_,110139682,"1","17","17-23","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",519443,1149,"manual",110139682,_,0,"1","17","17-23","ἐροῦσιν",_,_,"λέγω",_,"v3pfia---","PRED",_,_
"0031-003",519443,1149,"manual",110139683,_,110139682,"1","17","17-23","ὑμῖν",_,_,"σύ",_,"p2p---cd-","OBJ",_,_
"0031-003",519443,1149,"manual",110139684,_,0,"1","17","17-23","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519444,1150,"manual",110139685,_,1000016806,"1","17","17-23","ἰδοὺ",_,_,"ἰδού",_,"i--------","ExD",_,_
"0031-003",519444,1150,"manual",110139686,_,1000016806,"1","17","17-23","ἐκεῖ",_,_,"ἐκεῖ",_,"d--------","PNOM",_,_
"0031-003",519444,1150,"manual",110139687,_,0,"1","17","17-23",",",_,_,"_",_,"u--------","COORD",_,_
"0031-003",519444,1150,"manual",110139688,_,1000016807,"1","17","17-23","ἰδοὺ",_,_,"ἰδού",_,"i--------","ExD",_,_
"0031-003",519444,1150,"manual",110139689,_,1000016807,"1","17","17-23","ὧδε",_,_,"ὧδε",_,"d--------","PNOM",_,_
"0031-003",519444,1150,"manual",110139690,_,0,"1","17","17-23","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519444,1150,"manual",1000016807,_,110139687,"1","17","17-23","E",_,_,"_",_,"z--------","PRED_CO",_,_
"0031-003",519444,1150,"manual",1000016806,_,110139687,"1","17","17-23","E",_,_,"_",_,"z--------","PRED_CO",_,_
"0031-003",519445,1151,"manual",110139691,_,110139692,"1","17","17-23","μὴ",_,_,"μή",_,"d--------","AuxZ",_,_
"0031-003",519445,1151,"manual",110139692,_,110139694,"1","17","17-23","ἀπέλθητε",_,_,"ἀπέρχομαι",_,"v2pasa---","PRED_CO",_,_
"0031-003",519445,1151,"manual",110139693,_,110139695,"1","17","17-23","μη",_,_,"μή",_,"d--------","AuxZ",_,_
"0031-003",519445,1151,"manual",110139694,_,0,"1","17","17-23","-δὲ",_,_,"δέ",_,"b--------","COORD",_,_
"0031-003",519445,1151,"manual",110139695,_,110139694,"1","17","17-23","διώξητε",_,_,"διώκω",_,"v2pasa---","PRED_CO",_,_
"0031-003",519445,1151,"manual",110139696,_,0,"1","17","17-23",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519446,1152,"manual",110139697,_,110139711,"1","17","17-24","ὥσπερ",_,_,"ὥσπερ",_,"d--------","ADV",_,_
"0031-003",519446,1152,"manual",110139698,_,110139711,"1","17","17-24","γὰρ",_,_,"γάρ",_,"g--------","AuxY",_,_
"0031-003",519446,1152,"manual",110139699,_,110139700,"1","17","17-24","ἡ",_,_,"ὁ",_,"l-s---fn-","ATR",_,_
"0031-003",519446,1152,"manual",110139700,_,110139711,"1","17","17-24","ἀστραπὴ",_,_,"ἀστραπή",_,"n-s---fn-","SBJ",_,_
"0031-003",519446,1152,"manual",110139701,_,110139711,"1","17","17-24","ἀστράπτουσα",_,_,"ἀστράπτω",_,"v-sppafn-","ADV",_,_
"0031-003",519446,1152,"manual",110139702,_,110139711,"1","17","17-24","ἐκ",_,_,"ἐκ",_,"r--------","AuxP",_,_
"0031-003",519446,1152,"manual",110139703,_,110139702,"1","17","17-24","τῆς",_,_,"ὁ",_,"l-s---fg-","OBJ",_,_
"0031-003",519446,1152,"manual",110139704,_,110139703,"1","17","17-24","ὑπὸ",_,_,"ὑπό",_,"r--------","AuxP",_,_
"0031-003",519446,1152,"manual",110139705,_,110139706,"1","17","17-24","τὸν",_,_,"ὁ",_,"l-s---ma-","ATR",_,_
"0031-003",519446,1152,"manual",110139706,_,110139704,"1","17","17-24","οὐρανὸν",_,_,"οὐρανός",_,"n-s---ma-","ATR",_,_
"0031-003",519446,1152,"manual",110139707,_,110139711,"1","17","17-24","εἰς",_,_,"εἰς",_,"r--------","AuxP",_,_
"0031-003",519446,1152,"manual",110139708,_,110139707,"1","17","17-24","τὴν",_,_,"ὁ",_,"l-s---fa-","OBJ",_,_
"0031-003",519446,1152,"manual",110139709,_,110139708,"1","17","17-24","ὑπ’",_,_,"ὑπό",_,"r--------","AuxP",_,_
"0031-003",519446,1152,"manual",110139710,_,110139709,"1","17","17-24","οὐρανὸν",_,_,"οὐρανός",_,"n-s---ma-","ATR",_,_
"0031-003",519446,1152,"manual",110139711,_,110139713,"1","17","17-24","λάμπει",_,_,"λάμπω",_,"v3spia---","APOS",_,_
"0031-003",519446,1152,"manual",110139712,_,0,"1","17","17-24",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",519446,1152,"manual",110139713,_,110139714,"1","17","17-24","οὕτως",_,_,"οὕτως",_,"d--------","PNOM",_,_
"0031-003",519446,1152,"manual",110139714,_,0,"1","17","17-24","ἔσται",_,_,"εἰμί",_,"v3sfim---","PRED",_,_
"0031-003",519446,1152,"manual",110139715,_,110139716,"1","17","17-24","ὁ",_,_,"ὁ",_,"l-s---mn-","ATR",_,_
"0031-003",519446,1152,"manual",110139716,_,110139714,"1","17","17-24","υἱὸς",_,_,"υἱός",_,"n-s---mn-","SBJ",_,_
"0031-003",519446,1152,"manual",110139717,_,110139718,"1","17","17-24","τοῦ",_,_,"ὁ",_,"l-s---mg-","ATR",_,_
"0031-003",519446,1152,"manual",110139718,_,110139716,"1","17","17-24","ἀνθρώπου",_,_,"ἄνθρωπος",_,"n-s---mg-","ATR",_,_
"0031-003",519446,1152,"manual",110139719,_,110139714,"1","17","17-24","ἐν",_,_,"ἐν",_,"r--------","AuxP",_,_
"0031-003",519446,1152,"manual",110139720,_,110139721,"1","17","17-24","τῇ",_,_,"ὁ",_,"l-s---fd-","ATR",_,_
"0031-003",519446,1152,"manual",110139721,_,110139719,"1","17","17-24","ἡμέρᾳ",_,_,"ἡμέρα",_,"n-s---fd-","ADV",_,_
"0031-003",519446,1152,"manual",110139722,_,110139721,"1","17","17-24","αὐτοῦ",_,_,"αὐτός",_,"p-s---mg-","ATR",_,_
"0031-003",519446,1152,"manual",110139723,_,0,"1","17","17-24",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519447,1153,"manual",110139724,_,110139726,"1","17","17-25","πρῶτον",_,_,"πρότερος",_,"a-s---nac","ADV",_,_
"0031-003",519447,1153,"manual",110139725,_,110139726,"1","17","17-25","δὲ",_,_,"δέ",_,"b--------","AuxY",_,_
"0031-003",519447,1153,"manual",110139726,_,0,"1","17","17-25","δεῖ",_,_,"δέω",_,"v3spia---","PRED",_,_
"0031-003",519447,1153,"manual",110139727,_,110139729,"1","17","17-25","αὐτὸν",_,_,"αὐτός",_,"p-s---ma-","SBJ",_,_
"0031-003",519447,1153,"manual",110139728,_,110139729,"1","17","17-25","πολλὰ",_,_,"πολύς",_,"a-p---na-","OBJ",_,_
"0031-003",519447,1153,"manual",110139729,_,110139730,"1","17","17-25","παθεῖν",_,_,"πάσχω",_,"v--ana---","OBJ_CO",_,_
"0031-003",519447,1153,"manual",110139730,_,110139726,"1","17","17-25","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",519447,1153,"manual",110139731,_,110139730,"1","17","17-25","ἀποδοκιμασθῆναι",_,_,"ἀποδοκιμάζω",_,"v--anp---","OBJ_CO",_,_
"0031-003",519447,1153,"manual",110139732,_,110139731,"1","17","17-25","ἀπὸ",_,_,"ἀπό",_,"r--------","AuxP",_,_
"0031-003",519447,1153,"manual",110139733,_,110139734,"1","17","17-25","τῆς",_,_,"ὁ",_,"l-s---fg-","ATR",_,_
"0031-003",519447,1153,"manual",110139734,_,110139732,"1","17","17-25","γενεᾶς",_,_,"γενεά",_,"n-s---fg-","OBJ",_,_
"0031-003",519447,1153,"manual",110139735,_,110139734,"1","17","17-25","ταύτης",_,_,"οὗτος",_,"p-s---fg-","ATR",_,_
"0031-003",519447,1153,"manual",110139736,_,0,"1","17","17-25",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519448,1154,"manual",110139737,_,110139739,"1","17","17-26","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",519448,1154,"manual",110139738,_,110139739,"1","17","17-26","καθὼς",_,_,"καθώς",_,"d--------","PNOM",_,_
"0031-003",519448,1154,"manual",110139739,_,110139745,"1","17","17-26","ἐγένετο",_,_,"γίγνομαι",_,"v3saim---","APOS",_,_
"0031-003",519448,1154,"manual",110139740,_,110139739,"1","17","17-26","ἐν",_,_,"ἐν",_,"r--------","AuxP",_,_
"0031-003",519448,1154,"manual",110139741,_,110139742,"1","17","17-26","ταῖς",_,_,"ὁ",_,"l-p---fd-","ATR",_,_
"0031-003",519448,1154,"manual",110139742,_,110139740,"1","17","17-26","ἡμέραις",_,_,"ἡμέρα",_,"n-p---fd-","ADV",_,_
"0031-003",519448,1154,"manual",110139743,_,110139742,"1","17","17-26","Νῶε",_,_,"Νῶε",_,"n--------","ATR",_,_
"0031-003",519448,1154,"manual",110139744,_,0,"1","17","17-26",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",519448,1154,"manual",110139745,_,110139746,"1","17","17-26","οὕτως",_,_,"οὕτως",_,"d--------","PNOM",_,_
"0031-003",519448,1154,"manual",110139746,_,0,"1","17","17-26","ἔσται",_,_,"εἰμί",_,"v3sfim---","PRED",_,_
"0031-003",519448,1154,"manual",110139747,_,110139746,"1","17","17-26","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",519448,1154,"manual",110139748,_,110139746,"1","17","17-26","ἐν",_,_,"ἐν",_,"r--------","AuxP",_,_
"0031-003",519448,1154,"manual",110139749,_,110139750,"1","17","17-26","ταῖς",_,_,"ὁ",_,"l-p---fd-","ATR",_,_
"0031-003",519448,1154,"manual",110139750,_,110139748,"1","17","17-26","ἡμέραις",_,_,"ἡμέρα",_,"n-p---fd-","ADV",_,_
"0031-003",519448,1154,"manual",110139751,_,110139752,"1","17","17-26","τοῦ",_,_,"ὁ",_,"l-s---mg-","ATR",_,_
